[0.        0.        0.5906825],[0.10613191 0.06923287 0.578369  ],[0.04054733 0.3748437  0.32983005],[0.09062576 0.2143678  0.        ],[-0.11184201 -0.0682058   0.6032403 ],[-0.25970417  0.24015203  0.41274485],[-0.11546446  0.05795002  0.04261184],[0.05481222 0.07505013 0.85718167],[0.00609355 0.11534753 1.1000154 ],[-0.03877132  0.19057149  1.2054993 ],[-0.05627875  0.16372633  1.327532  ],[-0.13889308  0.06545287  1.0674067 ],[-0.30177236  0.33774918  0.9768881 ],[-0.033766    0.48757115  0.9796182 ],[0.16188306 0.18496698 1.0511367 ],[0.05824101 0.43995133 0.9087848 ],[-0.0625829   0.44439867  1.017304  ]
[0.        0.        0.6001201],[0.11116056 0.06408    0.58856964],[0.05339632 0.36036098 0.32812604],[0.09632747 0.18739948 0.        ],[-0.11587852 -0.06234753  0.6118801 ],[-0.23401043  0.24820636  0.40548253],[-0.08677031  0.08101749  0.02766126],[0.06431074 0.07598209 0.86561704],[0.01723389 0.10169721 1.1149197 ],[-0.02447408  0.1764738   1.2183781 ],[-0.04158098  0.1572234   1.3369559 ],[-0.12636334  0.05009425  1.083578  ],[-0.2875526   0.32066548  1.0006005 ],[-0.04097091  0.49433804  1.0291312 ],[0.17585069 0.16922796 1.0692306 ],[0.07927831 0.42958182 0.9369755 ],[-0.04950966  0.435355    1.0412972 ]
[0.         0.         0.61343586],[0.10818444 0.06989467 0.60399336],[0.05403619 0.3374656  0.32801977],[0.0968959  0.17830187 0.        ],[-0.11141986 -0.06898499  0.6247333 ],[-0.2338579   0.22177768  0.3951229 ],[-0.0958757   0.05390161  0.01957178],[0.06626584 0.07490078 0.8812815 ],[0.02459541 0.09056643 1.1343275 ],[-0.01461069  0.16652131  1.2378564 ],[-0.03071107  0.1495449   1.3574258 ],[-0.11801413  0.0330494   1.1062303 ],[-0.28716543  0.2904571   1.0357366 ],[-0.05346876  0.4593032   1.0603855 ],[0.18108799 0.16744062 1.0908489 ],[0.07557897 0.43783963 0.9665929 ],[-0.05275115  0.43121246  1.0663848 ]
[0.        0.        0.6160118],[0.10773639 0.07199313 0.6085792 ],[0.0555841  0.33687314 0.32758442],[0.09154716 0.1717433  0.        ],[-0.11274305 -0.07041562  0.62447405],[-0.24153972  0.22695445  0.3938009 ],[-0.09375414  0.06313908  0.02472156],[0.06673732 0.07520956 0.8852539 ],[0.02395911 0.09314755 1.138675  ],[-0.01639359  0.17104095  1.2402006 ],[-0.033294    0.15701497  1.3646253 ],[-0.11685446  0.03291118  1.1102085 ],[-0.2864827   0.29660553  1.0228896 ],[-0.05967304  0.48623168  1.0617994 ],[0.17992747 0.17301643 1.090629  ],[0.079951   0.4457199  0.97608924],[-0.05016349  0.45215863  1.0663762 ]
[0.         0.         0.64266825],[0.10935627 0.07181226 0.6310626 ],[0.06364708 0.31573328 0.33462173],[0.08996807 0.14961171 0.        ],[-0.11507192 -0.07005716  0.65221953],[-0.2282393   0.20742375  0.39924058],[-0.09316908  0.04103202  0.02309161],[0.06186555 0.0852783  0.9116908 ],[0.01631458 0.10513514 1.1644466 ],[-0.01659091  0.1800983   1.2695597 ],[-0.03867208  0.1681028   1.3863535 ],[-0.12693974  0.04864398  1.1434423 ],[-0.2879557   0.30797854  1.0618886 ],[-0.04678929  0.4731956   1.0910677 ],[0.17438558 0.18191358 1.1228116 ],[0.0836509  0.45860955 1.0021524 ],[-0.03771316  0.46296024  1.0949073 ]
[0.        0.        0.6755842],[0.11654136 0.07215515 0.6622196 ],[0.06905837 0.27643347 0.3430358 ],[0.08244225 0.116552   0.        ],[-0.11846858 -0.07310551  0.6863873 ],[-0.22118479  0.17760417  0.40284437],[-0.10385433  0.00840014  0.0163551 ],[0.06389216 0.08033076 0.9506536 ],[0.02348185 0.09658384 1.2041667 ],[-0.00843763  0.16524929  1.3168484 ],[-0.02756444  0.15414786  1.4330243 ],[-0.12428871  0.02487779  1.1876659 ],[-0.2897212   0.24449182  1.1013443 ],[-0.11011523  0.45707023  1.1458431 ],[0.18380406 0.17900616 1.1649413 ],[0.10679257 0.45715594 1.0529709 ],[-0.02315514  0.4883476   1.1432923 ]
[0.        0.        0.7141094],[0.11762519 0.07880796 0.70112187],[0.05247915 0.23450248 0.35559165],[0.06864488 0.08581328 0.        ],[-0.12207092 -0.07856593  0.7237811 ],[-0.2282393   0.12603626  0.40796608],[-0.12636432 -0.02982354  0.01623237],[0.06347029 0.07803434 0.99424946],[0.01528869 0.09394276 1.2481412 ],[-0.01397213  0.1612094   1.3692441 ],[-0.03254458  0.15894711  1.4831927 ],[-0.13446453  0.01993942  1.2326872 ],[-0.28597495  0.23899308  1.1467215 ],[-0.09860265  0.44075024  1.1905756 ],[0.18330738 0.17712438 1.2142985 ],[0.10955265 0.4699634  1.1081992 ],[-0.02445108  0.504979    1.2007746 ]
[0.      0.      0.75215],[0.12145247 0.08348542 0.7384191 ],[0.0486287  0.18004872 0.3669968 ],[0.0504688 0.044294  0.       ],[-0.1253694  -0.08501296  0.7627754 ],[-0.24025041  0.09344554  0.41662744],[-0.1530307  -0.0621103   0.01793236],[0.05901951 0.068571   1.0407255 ],[0.02599317 0.08868045 1.293703  ],[-0.00217471  0.15465009  1.4231561 ],[-0.01635201  0.1517002   1.5356898 ],[-0.12975919  0.00303394  1.2864947 ],[-0.30266488  0.20182133  1.1900382 ],[-0.15725532  0.42687201  1.2481687 ],[0.1921547  0.17888916 1.2603335 ],[0.11741886 0.47813356 1.1561753 ],[-0.01351143  0.52395946  1.2417641 ]
[0.         0.         0.75279254],[0.12128109 0.08195634 0.7374933 ],[0.05108568 0.18037614 0.3668684 ],[0.05191866 0.03990752 0.        ],[-0.12510873 -0.08145922  0.7668231 ],[-0.23615068  0.09464517  0.41833872],[-0.1573224  -0.06516874  0.02183634],[0.05773143 0.07165003 1.0371656 ],[0.02184559 0.09093863 1.29441   ],[3.6743283e-04 1.6169989e-01 1.4174368e+00],[-0.01420867  0.15702486  1.529264  ],[-0.13200143  0.01596189  1.2854265 ],[-0.30683365  0.22354537  1.2023346 ],[-0.12638795  0.40519366  1.2384994 ],[0.1906798  0.17865694 1.2595575 ],[0.12645668 0.4846534  1.1438708 ],[7.5425208e-04 5.2750367e-01 1.2398403e+00]
[0.         0.         0.78998566],[0.12376374 0.09649928 0.7751325 ],[0.03401717 0.13052621 0.3781473 ],[0.05121313 0.00649369 0.        ],[-0.12243029 -0.0950525   0.8085623 ],[-0.24502355  0.03737482  0.4235391 ],[-0.17132202 -0.09894526  0.01265526],[0.05456636 0.06604141 1.0796621 ],[0.02879923 0.0857029  1.3350809 ],[0.00489004 0.15688628 1.4677297 ],[8.2159042e-04 1.4297307e-01 1.5731312e+00],[-0.12206091 -0.01655418  1.3325706 ],[-0.2964177   0.10319287  1.2314769 ],[-0.21929649  0.3146531   1.2763438 ],[0.19497135 0.19153047 1.3070905 ],[0.11526956 0.4994923  1.2068502 ],[-0.0297004  0.5816803  1.2907654]
[0.         0.         0.82966083],[0.12699479 0.10138062 0.8103194 ],[0.02561245 0.09056634 0.3926098 ],[ 0.04507788 -0.02164185  0.        ],[-0.1258181 -0.100718   0.8512753],[-0.2524368  -0.01463813  0.4382419 ],[-0.20571944 -0.13636953  0.01588684],[0.05466694 0.05532312 1.1251779 ],[0.02885126 0.08185655 1.3795111 ],[0.00845966 0.1516375  1.5164711 ],[0.00618832 0.14192301 1.621223  ],[-0.12879312 -0.01692194  1.3793186 ],[-0.30243093  0.11847445  1.267667  ],[-0.206144   0.3385257  1.304657 ],[0.20138843 0.18514079 1.3543838 ],[0.11983001 0.501814   1.2505074 ],[-0.02044052  0.59051055  1.3290586 ]
[0.        0.        0.8613835],[0.12593105 0.10423225 0.8437962 ],[0.03785697 0.05221206 0.4091131 ],[ 0.04093793 -0.05821663  0.        ],[-0.12873144 -0.10509478  0.8792632 ],[-0.24684994 -0.05451611  0.45113295],[-0.21909383 -0.17413974  0.02724916],[0.05851579 0.04541004 1.158866  ],[0.04008928 0.07092261 1.4135851 ],[0.02156725 0.14324552 1.5524926 ],[0.01827008 0.1392901  1.6582537 ],[-0.11322935 -0.03469568  1.4148895 ],[-0.27855128  0.07822305  1.3014907 ],[-0.12920374  0.27756935  1.3614076 ],[0.20713365 0.17865992 1.3855236 ],[0.13670865 0.50104654 1.2833034 ],[0.00184785 0.56900287 1.3693504 ]
[0.         0.         0.87327814],[0.12985033 0.09253351 0.8517153 ],[0.05056626 0.03481221 0.4154275 ],[ 0.03971726 -0.06416005  0.        ],[-0.13322209 -0.09390531  0.8931172 ],[-0.23615491 -0.0610812   0.45780957],[-0.22564453 -0.1829297   0.03235745],[0.06022593 0.04134452 1.1717131 ],[0.04377377 0.07008779 1.4230416 ],[0.03274068 0.13737684 1.5676472 ],[0.02693507 0.13582414 1.6721358 ],[-0.1214596  -0.01578891  1.4253659 ],[-0.2976266   0.14193526  1.320559  ],[-0.10156456  0.34217608  1.3483825 ],[0.21843463 0.15753493 1.3969896 ],[0.17872298 0.47710073 1.2817252 ],[0.06252053 0.56545424 1.380499  ]
[0.        0.        0.8919337],[0.13121882 0.08872873 0.8708709 ],[0.06167723 0.01325041 0.4304819 ],[ 0.03162001 -0.07670701  0.        ],[-0.13735722 -0.08837543  0.91234356],[-0.23646277 -0.08552849  0.47179794],[-0.2446503  -0.21647006  0.04931229],[0.05498038 0.04134223 1.1875956 ],[0.0326801  0.07247359 1.4395976 ],[0.03105339 0.14215183 1.5847008 ],[0.02282688 0.1368519  1.6840246 ],[-0.13161422 -0.0156734   1.4421858 ],[-0.29836142  0.09849143  1.3269432 ],[-0.13860264  0.31325826  1.3587624 ],[0.21272343 0.15770096 1.4150821 ],[0.18412898 0.47578973 1.3106052 ],[0.06684755 0.6170937  1.4033442 ]
[0.         0.         0.90998304],[0.12823504 0.09148673 0.8885405 ],[ 0.04916745 -0.0174039   0.437276  ],[ 0.01964618 -0.09293044  0.        ],[-0.13152982 -0.09172531  0.9325864 ],[-0.23730707 -0.1287992   0.47002414],[-0.2724241  -0.2510106   0.04926884],[0.05621651 0.03062999 1.2070493 ],[0.04612011 0.06035268 1.4574833 ],[0.03441342 0.13538778 1.5984945 ],[0.03661249 0.13006765 1.7008202 ],[-0.11764703 -0.02786589  1.4626317 ],[-0.2877864   0.07933271  1.3414067 ],[-0.1253261   0.31086355  1.3735223 ],[0.21664965 0.15016899 1.4306029 ],[0.16515033 0.45253426 1.3265254 ],[0.05174346 0.5727864  1.4143136 ]
[0.         0.         0.91801566],[0.12626906 0.08335561 0.89534307],[ 0.06401753 -0.03042874  0.4376223 ],[ 0.02579391 -0.09768403  0.        ],[-0.13141616 -0.08362618  0.94137675],[-0.23066917 -0.15564442  0.47492868],[-0.27770728 -0.27444965  0.05126029],[0.05707493 0.02672866 1.216848  ],[0.0561987  0.05570531 1.4673307 ],[0.04223242 0.13638687 1.6052978 ],[0.05080055 0.13342798 1.7077565 ],[-0.10562211 -0.02374893  1.4766479 ],[-0.28805134  0.11977735  1.3502849 ],[-0.07351314  0.3078134   1.380955  ],[0.21619014 0.13926113 1.4421546 ],[0.15481319 0.4227252  1.3345933 ],[0.03486732 0.48854813 1.423159  ]
[0.         0.         0.91890097],[0.11985858 0.07555533 0.89787555],[ 0.07148588 -0.04176962  0.43547893],[ 0.0258567  -0.10807109  0.        ],[-0.12534757 -0.07548504  0.9425989 ],[-0.22375056 -0.16703463  0.47439432],[-0.2816493  -0.2856465   0.04626292],[0.05420655 0.02067396 1.2176712 ],[0.05961775 0.05097848 1.468934  ],[0.04224345 0.13190985 1.6042458 ],[0.05527947 0.13258773 1.7068121 ],[-0.10240521 -0.01720339  1.4796594 ],[-0.2954033   0.15177682  1.3548743 ],[-0.08178478  0.35438105  1.373393  ],[0.21023631 0.12645143 1.4416919 ],[0.12386437 0.40031496 1.3365052 ],[0.01495181 0.45081928 1.428336  ]
[0.         0.         0.91564256],[0.11754692 0.07508688 0.8963613 ],[ 0.07271054 -0.04279727  0.43741128],[ 0.02714947 -0.10503542  0.        ],[-0.12361521 -0.07421691  0.9388926 ],[-0.21964237 -0.17041525  0.4708264 ],[-0.27884692 -0.28357667  0.03956598],[0.05450083 0.02379134 1.2150997 ],[0.05737212 0.04827148 1.4672222 ],[0.03865323 0.12966329 1.605741  ],[0.05505228 0.13528073 1.707248  ],[-0.10469342 -0.01924521  1.4772246 ],[-0.29062313  0.13825375  1.3496466 ],[-0.09200098  0.35844523  1.369966  ],[0.21060227 0.12695399 1.440894  ],[0.11350235 0.40624326 1.3408972 ],[-0.00400965  0.46948683  1.4289238 ]
[0.         0.         0.91373044],[0.11684667 0.06950061 0.89467555],[ 0.07183246 -0.05217898  0.43497148],[ 0.02155142 -0.11378837  0.        ],[-0.12295021 -0.0695947   0.9359029 ],[-0.21996418 -0.17376098  0.46603972],[-0.28485075 -0.2953059   0.03773755],[0.05590196 0.02240637 1.2122846 ],[0.05984539 0.04962271 1.4646119 ],[0.03827669 0.12837595 1.6025243 ],[0.05276267 0.13066971 1.7033832 ],[-0.09933951 -0.01730907  1.472311  ],[-0.2917731   0.13744515  1.3478305 ],[-0.09316868  0.35358524  1.3701844 ],[0.20883125 0.12540567 1.4380319 ],[0.11064257 0.393694   1.3384905 ],[0.00219068 0.43404615 1.4255126 ]
[0.        0.        0.9231665],[0.11773261 0.07058325 0.9031088 ],[ 0.06998992 -0.04723692  0.44266397],[ 0.02306138 -0.10344452  0.        ],[-0.12388832 -0.07057664  0.94554496],[-0.22360711 -0.17411712  0.47315663],[-0.29442987 -0.30347943  0.0500294 ],[0.05745412 0.02119297 1.2210548 ],[0.05950075 0.04978031 1.4722059 ],[0.03950686 0.12950546 1.6090937 ],[0.05054905 0.13255101 1.711082  ],[-0.09594567 -0.0166043   1.4781823 ],[-0.28919947  0.14414805  1.3580844 ],[-0.07958281  0.33992806  1.3757524 ],[0.20463805 0.12414527 1.4467403 ],[0.09371106 0.38101926 1.3476121 ],[-0.01796381  0.39535797  1.4346149 ]
[0.        0.        0.9179611],[0.12043767 0.07511494 0.901713  ],[ 0.07101631 -0.04126272  0.4411353 ],[ 0.02374949 -0.10513401  0.        ],[-0.1252914  -0.07585074  0.9357496 ],[-0.22783415 -0.17160839  0.46730793],[-0.28042692 -0.30622828  0.04605269],[0.05716615 0.0211105  1.2166338 ],[0.06361656 0.04907876 1.4673555 ],[0.04290695 0.12668848 1.6046398 ],[0.05696241 0.12764019 1.7077978 ],[-0.09556796 -0.02237219  1.4747401 ],[-0.28991333  0.14591819  1.3532641 ],[-0.09160827  0.35774744  1.3775184 ],[0.20930806 0.12780082 1.4393027 ],[0.11424004 0.39738774 1.3406572 ],[-0.00365643  0.43653998  1.4268421 ]
[0.        0.        0.9058881],[0.1218494 0.0778053 0.8920288],[ 0.06510969 -0.04220155  0.4367808 ],[ 0.01813774 -0.09905052  0.        ],[-0.12545675 -0.07795034  0.923101  ],[-0.22773883 -0.15882227  0.45718437],[-0.28103107 -0.29926395  0.04577845],[0.05825434 0.02459437 1.2046702 ],[0.06404863 0.0489822  1.4557984 ],[0.03887654 0.12532425 1.5926039 ],[0.05190345 0.12105346 1.6961532 ],[-0.09700149 -0.02751029  1.4634125 ],[-0.28074735  0.12301284  1.3445625 ],[-0.10333486  0.33822918  1.3659294 ],[0.21370846 0.13338816 1.4276636 ],[0.12035566 0.41359025 1.3333716 ],[-0.00613622  0.46041209  1.422093  ]
[0.         0.         0.90188825],[0.12624532 0.08054238 0.8872466 ],[ 0.0720544  -0.023422    0.43446186],[ 0.02011463 -0.08927065  0.        ],[-0.13258182 -0.07907329  0.9180964 ],[-0.2340368  -0.14241248  0.45557877],[-0.28135157 -0.29442835  0.0473361 ],[0.06031211 0.02822283 1.1984127 ],[0.05587177 0.05474472 1.4491417 ],[0.03422796 0.1340884  1.5865848 ],[0.04191585 0.12754428 1.6878874 ],[-0.10251337 -0.02317262  1.4514421 ],[-0.2788672   0.14245898  1.3407671 ],[-0.07365176  0.3222848   1.3707852 ],[0.20888808 0.14097995 1.4200495 ],[0.10560821 0.41943765 1.3170254 ],[-0.03129722  0.44419107  1.4085188 ]
[0.         0.         0.90225995],[0.13068889 0.07873064 0.8860222 ],[ 0.06087564 -0.01776245  0.43444595],[ 0.01820717 -0.08577532  0.        ],[-0.13704729 -0.07867274  0.9200488 ],[-0.23956063 -0.13275588  0.45928907],[-0.2909412  -0.29236078  0.04881072],[0.05613978 0.02945429 1.1965563 ],[0.04798971 0.06165904 1.4494331 ],[0.03435855 0.13447297 1.5843825 ],[0.03475438 0.12826651 1.6875324 ],[-0.11359902 -0.02164239  1.4534953 ],[-0.29920346  0.10675386  1.3451983 ],[-0.15879586  0.34432048  1.3665774 ],[0.21076992 0.147071   1.4225296 ],[0.11761031 0.4419704  1.3140182 ],[-0.00196299  0.49991903  1.4083761 ]
[0.        0.        0.8985455],[0.13314827 0.07953747 0.8841324 ],[ 0.06276311 -0.01423231  0.43176997],[ 0.02228484 -0.08685023  0.        ],[-0.14017965 -0.07880948  0.9149928 ],[-0.2418183  -0.1212053   0.45432007],[-0.28348824 -0.28270674  0.04530418],[0.05597008 0.03117645 1.1923679 ],[0.04808253 0.06205934 1.4440856 ],[0.03554071 0.13654315 1.5826402 ],[0.04194966 0.13043004 1.6828418 ],[-0.11487071 -0.02325606  1.4499648 ],[-0.29666424  0.10759187  1.3458878 ],[-0.14963374  0.33907068  1.3727796 ],[0.21710336 0.14719918 1.4156233 ],[0.14542016 0.450343   1.3022865 ],[0.00887085 0.549696   1.3966602 ]
[0.         0.         0.88994646],[0.13577075 0.08285809 0.8778066 ],[6.7893058e-02 4.1303039e-04 4.3305865e-01],[ 0.02481434 -0.06135029  0.        ],[-0.14206249 -0.08155188  0.9041695 ],[-0.23436669 -0.10691097  0.44706202],[-0.27218664 -0.2752881   0.04743814],[0.05809395 0.03445572 1.1849078 ],[0.04354685 0.06342691 1.4367979 ],[0.02846286 0.13804275 1.5787032 ],[0.03328439 0.13352239 1.6796238 ],[-0.12091051 -0.02785867  1.4459534 ],[-0.29742235  0.08815271  1.3453946 ],[-0.16257855  0.3125791   1.3715408 ],[0.21753177 0.15301675 1.4085269 ],[0.1492025  0.46482733 1.2976947 ],[0.00687364 0.5703625  1.3924285 ]
[0.        0.        0.8760295],[0.13813542 0.0889225  0.8586316 ],[0.06593379 0.04439211 0.41577762],[ 0.02798951 -0.03608578  0.        ],[-0.14196119 -0.08936416  0.8942826 ],[-0.25048524 -0.07185206  0.45111927],[-0.26042932 -0.22611934  0.0409466 ],[0.06184407 0.03961557 1.1745167 ],[0.03570774 0.07336456 1.4256588 ],[0.01457565 0.14803612 1.5618596 ],[0.01840223 0.14633006 1.6695378 ],[-0.12600014 -0.02135092  1.4300348 ],[-0.29858407  0.12461442  1.3278949 ],[-0.13354874  0.33181056  1.3643141 ],[0.20933563 0.16907027 1.398986  ],[0.1137977  0.47785327 1.2714779 ],[-0.02119201  0.5258434   1.3633921 ]
[0.         0.         0.85984457],[0.14066418 0.08950542 0.8406686 ],[0.06444278 0.06938544 0.4083371 ],[ 0.03519783 -0.01881814  0.        ],[-0.1382353  -0.08972698  0.8813721 ],[-0.25841412 -0.05509987  0.44873512],[-0.24931572 -0.20962662  0.03801554],[0.05538096 0.04844791 1.157256  ],[0.03070065 0.08447665 1.4059781 ],[0.00801414 0.15991068 1.5356352 ],[0.01044277 0.15896642 1.6453393 ],[-0.12740308 -0.01944983  1.4182699 ],[-0.31174046  0.07877916  1.3100405 ],[-0.23969972  0.29730493  1.3266582 ],[0.20031941 0.18503106 1.3769332 ],[0.07875542 0.47605687 1.2427335 ],[-0.0611349  0.5315445  1.3141826]
[0.         0.         0.84789723],[0.13836187 0.09184635 0.82910824],[0.06371264 0.09125972 0.40229142],[ 0.03754288 -0.00132614  0.        ],[-0.13625464 -0.09136736  0.86825466],[-0.26101434 -0.04861188  0.4427551 ],[-0.24609363 -0.19711381  0.03151125],[0.05428078 0.04915446 1.1443475 ],[0.02688267 0.08760363 1.3914311 ],[4.6484172e-05 1.6106421e-01 1.5218821e+00],[-3.0187517e-04  1.5934753e-01  1.6303847e+00],[-0.13024068 -0.01765859  1.4029347 ],[-0.31501538  0.08566707  1.2957242 ],[-0.2345595   0.30846325  1.3082402 ],[0.1943251  0.19019806 1.3619103 ],[0.06985664 0.47185868 1.221534  ],[-0.07606053  0.51944256  1.2950879 ]
[0.         0.         0.82729065],[0.13926995 0.09084201 0.81145996],[0.06515568 0.10976839 0.39485788],[0.0389176 0.0190441 0.       ],[-0.1379331  -0.09106004  0.84558964],[-0.2570733  -0.02494889  0.4332532 ],[-0.23855339 -0.16853154  0.02569199],[0.05888692 0.055237   1.1237528 ],[0.03011514 0.0854767  1.3713032 ],[-0.00233307  0.15980369  1.5034361 ],[-0.00415838  0.16034526  1.61725   ],[-0.13006681 -0.02265728  1.3810062 ],[-0.30816564  0.08655757  1.2812387 ],[-0.22732067  0.31207812  1.3022225 ],[0.20115128 0.19382375 1.3416878 ],[0.07847585 0.49095574 1.2136495 ],[-0.05605084  0.5305188   1.2850289 ]
[0.      0.      0.79608],[0.13646507 0.08144488 0.7790009 ],[0.0675429  0.14580777 0.37734097],[0.04361677 0.03003913 0.        ],[-0.1391902 -0.0817216  0.8102495],[-0.2467379   0.02837777  0.42245692],[-0.19953322 -0.13059336  0.03204125],[0.06273962 0.06007111 1.0895387 ],[0.02227731 0.09025484 1.3364575 ],[-0.01285999  0.16596025  1.4628339 ],[-0.01943284  0.16875648  1.579591  ],[-1.3959806e-01 -1.1589527e-03  1.3352625e+00],[-0.29853338  0.17678016  1.230365  ],[-0.12495366  0.39522073  1.276135  ],[0.19804268 0.18568534 1.3047003 ],[0.08409756 0.48859173 1.1713824 ],[-0.03506348  0.4933572   1.2579225 ]
[0.        0.        0.7615953],[0.13059272 0.08105507 0.7470497 ],[0.08071641 0.18975823 0.36397728],[0.05930063 0.05991864 0.        ],[-0.13582788 -0.08067871  0.7716115 ],[-0.24714595  0.07317585  0.41941166],[-0.18332075 -0.09666318  0.03337055],[0.06734061 0.06864205 1.048837  ],[0.02151281 0.09494472 1.2974    ],[-0.01073251  0.17523772  1.4129782 ],[-0.02351066  0.17719615  1.5350591 ],[-0.13592437  0.00396532  1.2906063 ],[-0.2875945   0.17257497  1.1832643 ],[-0.10558921  0.40399137  1.2064013 ],[0.19143376 0.19051468 1.2634888 ],[0.05979343 0.5010488  1.1351614 ],[-0.0630416   0.48645025  1.2170708 ]
[0.        0.        0.7310735],[0.12536293 0.07584602 0.71385735],[0.07187709 0.22893216 0.3488106 ],[0.06309903 0.09249693 0.        ],[-0.12942153 -0.07603249  0.74392384],[-0.2411784   0.09475259  0.40679818],[-0.17309107 -0.08293849  0.0321297 ],[0.06711753 0.07819831 1.014463  ],[0.01770908 0.10610983 1.2603837 ],[-0.01640471  0.18559921  1.3702303 ],[-0.02891432  0.18446124  1.4936575 ],[-0.13803062  0.02549559  1.2517325 ],[-0.28329042  0.21390772  1.1461802 ],[-0.09474254  0.45643526  1.1710975 ],[0.19033964 0.19446677 1.2242156 ],[0.06445959 0.49602664 1.0807115 ],[-0.05793357  0.49057418  1.1668781 ]
[0.        0.        0.7170822],[0.12689474 0.07649607 0.7015694 ],[0.07166904 0.25080857 0.34180516],[0.069488   0.11721808 0.        ],[-0.13231093 -0.07898434  0.73047805],[-0.24014336  0.10613042  0.39918634],[-0.1639273  -0.06565106  0.02471054],[0.06632067 0.07785085 1.0032207 ],[0.01856439 0.10262966 1.2484994 ],[-0.02137755  0.180597    1.3618731 ],[-0.03545246  0.18351036  1.4901083 ],[-0.14023378  0.01903331  1.240596  ],[-0.28861105  0.22867018  1.1447662 ],[-0.09191483  0.4609052   1.1862558 ],[0.19433413 0.19651479 1.2145302 ],[0.07761176 0.5102302  1.0893792 ],[-0.02947348  0.48393506  1.1802673 ]
[0.        0.        0.6845556],[0.11878033 0.07370676 0.6688112 ],[0.06731418 0.2919268  0.3434216 ],[0.06773524 0.13448834 0.        ],[-0.12457204 -0.07323973  0.698524  ],[-0.23894042  0.15622135  0.40077192],[-0.14579219 -0.02709287  0.02561116],[0.06282577 0.08508453 0.9583334 ],[0.01373243 0.11225998 1.2030277 ],[-0.03058165  0.19351828  1.3081515 ],[-0.04658943  0.18163317  1.4309263 ],[-0.13610572  0.03940362  1.1876022 ],[-0.29769716  0.27206773  1.0839502 ],[-0.05930719  0.45396304  1.1176462 ],[0.17881927 0.20131052 1.166597  ],[0.03828447 0.48409244 1.0213315 ],[-0.06469089  0.45263225  1.1288308 ]
[0.       0.       0.651789],[0.1116937  0.06987689 0.6405404 ],[0.06115903 0.33333874 0.34038183],[0.07431001 0.17462593 0.        ],[-0.11924613 -0.0700778   0.6616507 ],[-0.24683735  0.18507317  0.40195793],[-0.1376372  -0.00097132  0.02972806],[0.05559498 0.08653995 0.9224465 ],[0.00636294 0.11725801 1.1638598 ],[-0.03719765  0.19920272  1.2680761 ],[-0.05885763  0.18827581  1.3948328 ],[-0.14176273  0.05354857  1.1430274 ],[-0.3064466   0.30611402  1.0403212 ],[-0.0481528   0.47511578  1.0525134 ],[0.16751517 0.20046967 1.124017  ],[0.02150244 0.48579675 0.97711694],[-0.07698983  0.45840454  1.0947268 ]
[0.         0.         0.61565065],[0.11125872 0.05977842 0.6018406 ],[0.05026946 0.36921945 0.3350144 ],[0.07331101 0.20082611 0.        ],[-0.11589742 -0.05941665  0.62652755],[-0.25126904  0.21346608  0.39269146],[-0.14561333  0.018296    0.02886927],[0.04790876 0.09471226 0.87867326],[-0.01022191  0.14447665  1.1149046 ],[-0.0519128   0.22376823  1.2194834 ],[-0.07120737  0.20887524  1.3424582 ],[-0.16204126  0.10178328  1.0879502 ],[-0.30572718  0.36948338  0.98634803],[-0.03203288  0.5229904   0.98326135],[0.1598384  0.20326298 1.0756518 ],[0.04870713 0.47825733 0.90284866],[-0.05020076  0.48824388  1.041572  ]
[0.        0.        0.5963061],[0.11072472 0.06156613 0.5840402 ],[0.04025346 0.38781634 0.33222765],[0.0797084  0.22282442 0.        ],[-0.11473214 -0.06174673  0.60686165],[-0.2645005   0.22290568  0.3897414 ],[-0.1576134   0.02586871  0.02824742],[0.04185631 0.09355488 0.8591642 ],[-0.02061033  0.15246344  1.091481  ],[-0.06340288  0.23256147  1.1976401 ],[-0.08073467  0.2123527   1.3243892 ],[-0.17069782  0.11324328  1.0601621 ],[-0.31220043  0.39400595  0.9673275 ],[-0.03268343  0.5427322   0.96644384],[0.14991653 0.20885548 1.0511111 ],[0.04959518 0.479244   0.87868506],[-0.0513007   0.49588606  1.0249805 ]
[0.        0.        0.5835706],[0.10967294 0.05895351 0.5726911 ],[0.04079171 0.3981765  0.33272022],[0.07999594 0.23204917 0.        ],[-0.11292356 -0.05751104  0.5918639 ],[-0.26462507  0.24410543  0.38970947],[-0.1533032   0.04284447  0.02996844],[0.04036099 0.09017991 0.8436146 ],[-0.01951852  0.15142637  1.0772414 ],[-0.06296593  0.23006165  1.1821511 ],[-0.08086871  0.20125437  1.3041492 ],[-0.16867732  0.11548591  1.0442734 ],[-0.30681038  0.4008174   0.9460586 ],[-0.02723905  0.54168284  0.9386327 ],[0.14608851 0.20391697 1.034175  ],[0.04804003 0.46158156 0.85814106],[-0.06057853  0.47619504  1.0066509 ]
